,Accession,Year,HC2000,HC1100 (cgST Cplx),0 SNP Threshold,250 SNP Threshold,HC2350 (subsp.),HC1500,Sub-Clade,100 SNP Threshold,HC50,HC200,HC5,HC2,SNP Address,HC0 (indistinguishable),HC10,Clade,Lineage,5 SNP Threshold,10 SNP Threshold,Sub-sub-Clade,HC400,HC20,Genotype,ST,HC100,25 SNP Threshold,Sub-sub-sub-Clade,50 SNP Threshold
2198,SRR7975988,2018,2820,2820,3,2726,2820,2820,1656,1611,1656,2726,377,163,3,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2199,SRR7975989,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,91,1,1,1,210,1656,2735,73,107,614,2816,299,306,1,2726,290,614,306
2200,SRR7979557,2018,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,377,69,2,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2201,SRR7979559,2018,2820,2820,2,2726,2820,2820,1032,859,1005,2726,18,2,2,1,42,1032,2735,2,3,734,2816,103,128,1,2726,47,734,124
2202,SRR7988722,2018,2820,2820,3,2726,2820,2820,1656,1611,1656,2726,3,3,3,3,3,1656,2735,3,3,1042,2816,955,455,1,2726,9,455,1124
2203,SRR7988736,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,14,1,1,1,14,1032,2735,10,14,113,2816,15,25,1,2726,14,28,14
2204,SRR8032429,2018,2820,2820,2,2726,2820,2820,1032,859,1005,2726,2,2,2,1,2,1032,2735,2,2,734,2816,187,259,1,2726,2,734,249
2205,SRR8032435,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,2,1,1,1,3,1656,2735,1,1,1042,2816,955,455,1,2726,3,455,1124
2206,SRR8032849,2018,2820,2820,1,2726,2820,2820,1032,5,5,2726,4,4,1,1,5,1032,2735,4,4,734,2816,5,5,1,2726,5,734,5
2207,SRR8032850,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,21,5,1,2,22,1032,2735,18,21,734,2816,103,128,1,2726,21,734,124
2208,SRR8032858,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,3,2,1,2,13,1656,2735,3,6,1042,2816,955,455,2,2726,34,455,1124
2209,SRR8032862,2018,2820,2820,1,2726,2820,2820,1032,5,5,2726,4,4,1,1,5,1032,2735,4,4,734,2816,5,5,1,2726,5,734,5
2210,SRR8032865,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,3,1,1,1,16,1032,2735,1,3,734,2816,20,128,1,2726,20,734,124
2211,SRR8032870,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,614,2816,299,306,1,2726,1,614,306
2212,SRR8052167,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,614,2816,299,306,1,2726,290,614,306
2213,SRR8052183,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,91,47,1,1,210,1656,2735,73,107,614,2816,299,306,1,2726,290,614,306
2214,SRR8052184,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,10,7,1,1,11,1656,2735,11,11,614,2816,91,127,1,2726,77,614,79
2215,SRR8052185,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,5,1656,2735,1,1,614,2816,15,126,1,2726,2,614,14
2216,SRR8052186,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,2,1,1,1,5,1656,2735,1,1,1042,2816,6,455,1,2726,6,455,1124
2217,SRR8052188,2018,2820,2820,2,2726,2820,2820,1032,859,1005,2726,3,1,2,1,4,1032,2735,3,3,734,2816,103,128,1,2726,47,734,124
2218,SRR8059110,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,2,2,1,1,3,1656,2735,2,2,1042,2816,955,455,1,2726,3,455,1124
2219,SRR8059113,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,2,1,1,1,2,1032,2735,2,2,113,2816,58,3,1,2726,2,28,56
2220,SRR8086653,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,2,2,1,1,3,1656,2735,2,2,1042,2816,955,455,1,2726,3,455,1124
2221,SRR8086685,2018,2820,2820,2,2726,2820,2820,1032,859,1005,2726,14,8,2,3,14,1032,2735,10,14,113,2816,15,25,2,2726,14,28,14
2222,SRR8086697,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,1042,2816,955,455,1,2726,1,455,1124
2223,SRR8086711,2018,2820,2820,1,2726,2820,2820,1032,20,1005,2726,3,3,1,1,4,1032,2735,2,3,734,2816,4,21,1,2726,4,734,4
2224,SRR8086712,2018,2820,2820,13,2726,2820,2820,1656,1611,1656,2726,377,163,13,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2225,SRR8086716,2018,2820,2820,2,2726,2820,2820,1032,859,1005,2726,18,2,2,1,42,1032,2735,2,3,734,2816,103,128,1,2726,47,734,124
2226,SRR8086720,2018,2820,2820,5,2726,2820,2820,1656,1611,1656,2726,377,163,5,2,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2227,SRR8086721,2018,2820,2820,3,2726,2820,2820,1656,1611,1656,2726,3,3,3,3,3,1656,2735,3,3,1042,2816,955,455,1,2726,9,455,1124
2228,SRR8086722,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,30,27,1,7,34,1032,2735,30,33,734,2816,34,95,2,2726,33,734,33
2229,SRR8086731,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,22,1656,2735,1,1,1042,2816,955,455,1,2726,47,455,1124
2230,SRR8086732,2018,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,8,6,2,1,11,1656,2735,6,8,614,2816,299,306,1,2726,290,614,306
2231,SRR8086734,2018,2820,2820,2,2726,2820,2820,1032,859,1005,2726,28,16,2,1,29,1032,2735,22,28,113,2816,29,29,1,2726,29,31,29
2232,SRR8086736,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,35,2,1,1,78,1656,2735,2,6,614,2816,83,126,1,2726,77,614,1124
2233,SRR8086737,2018,2820,2820,13,2726,2820,2820,1656,1611,1656,2726,377,163,13,15,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2234,SRR8086738,2018,2820,2820,11,2726,2820,2820,1032,859,1005,2726,30,27,11,5,34,1032,2735,30,33,734,2816,34,95,1,2726,33,734,33
2235,SRR8086741,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,69,1656,2735,1,31,614,2816,91,127,1,2726,77,614,79
2236,SRR8086742,2018,2820,2820,5,2726,2820,2820,1032,859,1005,2726,48,7,5,2,71,1032,2735,45,66,734,2816,72,259,2,2726,72,734,249
2237,SRR8087181,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,31,5,1,1,69,1656,2735,1,31,614,2816,91,127,1,2726,77,614,79
2238,SRR8097437,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,5,1656,2735,1,1,614,2816,15,126,1,2726,2,614,14
2239,SRR8097439,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,48,4,1,2,71,1032,2735,16,66,734,2816,72,259,1,2726,72,734,249
2240,SRR8097455,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,7,1,1,557,1656,2735,7,473,1042,2816,955,557,1,2726,681,557,1124
2241,SRR8097459,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,7,7,1,1,20,1656,2735,5,6,1042,2816,955,455,1,2726,20,455,1124
2242,SRR8097461,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,31,17,1,1,69,1656,2735,19,31,614,2816,91,127,1,2726,77,614,79
2243,SRR8097464,2018,2820,2820,6,2726,2820,2820,1656,1611,1656,2726,377,163,6,6,557,1656,2735,394,473,1042,2816,955,557,3,2726,681,557,1124
2244,SRR8097465,2018,2820,2820,2,2726,2820,2820,1032,859,1005,2726,7,6,2,4,118,1032,2735,6,9,734,2816,187,259,2,2726,159,734,249
2245,SRR8097512,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,31,17,1,1,69,1656,2735,19,31,614,2816,91,127,1,2726,77,614,79
2246,SRR8105422,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,16,15,1,1,71,1032,2735,45,66,734,2816,72,259,1,2726,72,734,249
2247,SRR8105424,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,91,47,1,1,210,1656,2735,73,107,614,2816,299,306,1,2726,290,614,306
2248,SRR8114766,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,1042,2816,955,455,1,2726,681,455,1124
2249,SRR8114767,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,2,2,1,1,78,1656,2735,2,8,614,2816,83,126,1,2726,77,614,1124
2250,SRR8114772,2018,2820,2820,3,2726,2820,2820,1656,1611,1656,2726,377,163,3,24,557,1656,2735,394,473,1042,2816,955,557,9,2726,681,557,1124
2251,SRR8114774,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,14,8,1,3,14,1032,2735,10,14,113,2816,15,25,1,2726,14,28,14
2252,SRR8114775,2018,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,8,6,2,1,11,1656,2735,6,8,614,2816,299,306,1,2726,290,614,306
2253,SRR8114776,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,31,17,1,1,69,1656,2735,19,31,614,2816,91,127,1,2726,77,614,79
2254,SRR8114782,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,47,1,1,1,210,1656,2735,1,59,614,2816,299,306,1,2726,290,614,306
2255,SRR8114783,2018,2820,2820,2,2726,2820,2820,1032,859,1005,2726,2,2,2,1,2,1032,2735,2,2,734,2816,187,259,1,2726,2,734,249
2256,SRR8114785,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,35,14,1,1,78,1656,2735,16,27,614,2816,83,126,1,2726,77,614,1124
2257,SRR8114786,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,14,8,1,1,14,1032,2735,10,14,113,2816,15,25,1,2726,14,28,14
2258,SRR8114787,2018,2820,2820,2,2726,2820,2820,1032,859,1005,2726,14,8,2,3,14,1032,2735,10,14,113,2816,15,25,2,2726,14,28,14
2259,SRR8114788,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,163,1,4,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2260,SRR8116853,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,30,27,1,2,34,1032,2735,30,33,734,2816,34,95,1,2726,33,734,33
2261,SRR8116855,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,4,1032,2735,1,4,734,2816,20,128,1,2726,20,734,124
2262,SRR8116956,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,1,1032,2735,1,1,734,2816,1,49,1,2726,1,734,1
2263,SRR8117832,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,56,1,1,1,118,1032,2735,43,64,734,2816,187,259,1,2726,159,734,249
2264,SRR8117834,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,69,1,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2265,SRR8117843,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,7,7,1,2,31,1656,2735,5,6,1042,2816,33,455,1,2726,33,455,1124
2266,SRR8117844,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,28,16,1,1,29,1032,2735,4,28,113,2816,29,29,1,2726,29,31,29
2267,SRR8130970,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,30,1,1,1,34,1032,2735,30,33,734,2816,34,95,1,2726,33,734,33
2268,SRR8130972,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,14,1,1,1,69,1656,2735,1,14,614,2816,91,127,1,2726,77,614,79
2269,SRR8137168,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,3,2,1,2,13,1656,2735,3,6,1042,2816,955,455,2,2726,34,455,1124
2270,SRR8148870,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,8,1656,2735,1,1,614,2816,299,306,1,2726,290,614,306
2271,SRR8148954,2018,2820,2820,13,2726,2820,2820,1656,1611,1656,2726,377,163,13,2,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2272,SRR8148956,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,8,1656,2735,1,1,614,2816,299,306,1,2726,290,614,306
2273,SRR8148967,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,5,1656,2735,1,1,1042,2816,955,455,1,2726,47,455,1124
2274,SRR8148972,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,7,6,1,1,118,1032,2735,6,9,734,2816,187,259,1,2726,159,734,249
2275,SRR8149116,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,1042,2816,955,455,1,2726,2,455,1124
2276,SRR8149174,2018,2820,2820,1,2726,2820,2820,1032,14,17,2726,1,1,1,1,1,1032,2735,1,1,734,2816,6,17,1,2726,2,734,9
2277,SRR8165797,2018,2820,2820,1,2726,2820,2820,1032,5,5,2726,4,4,1,1,5,1032,2735,4,4,734,2816,5,5,1,2726,5,734,5
2278,SRR8165813,2018,2820,2820,1,2726,2820,2820,1656,43,1656,2726,1,1,1,1,30,1656,2735,1,5,614,2816,44,45,1,2726,30,614,42
2279,SRR8165818,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,31,2,1,1,69,1656,2735,1,31,614,2816,91,127,1,2726,77,614,79
2280,SRR8166005,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,43,30,1,1,557,1656,2735,42,45,1042,2816,955,557,1,2726,681,557,1124
2281,SRR8166009,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,2,2,1,1,9,1656,2735,2,2,1042,2816,955,455,1,2726,681,455,1124
2282,SRR8166010,2018,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,4,4,2,3,4,1656,2735,4,4,1042,2816,955,455,1,2726,34,455,1124
2283,SRR8166012,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,163,1,2,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2284,SRR8166014,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,2,1,1,1,2,1656,2735,1,2,614,2816,299,306,1,2726,290,614,306
2285,SRR8166026,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,3,2,1,1,3,1656,2735,1,2,614,2816,3,126,1,2726,3,614,3
2286,SRR8166035,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,4,4,1,3,4,1656,2735,4,4,1042,2816,955,455,1,2726,34,455,1124
2287,SRR8166038,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,2,1,1,1,3,1032,2735,2,2,734,2816,3,27,1,2726,3,734,24
2288,SRR8172599,2018,2820,2820,6,2726,2820,2820,1656,1611,1656,2726,377,163,6,6,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2289,SRR8172602,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,13,1656,2735,1,1,1042,2816,955,455,1,2726,34,455,1124
2290,SRR8172604,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,30,1,1,1,34,1032,2735,30,33,734,2816,34,95,1,2726,33,734,33
2291,SRR8172606,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,163,1,6,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2292,SRR8172607,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,3,1656,2735,1,1,1042,2816,955,455,1,2726,681,455,1124
2293,SRR8172609,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,1042,2816,955,455,1,2726,681,455,1124
2294,SRR8176540,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,2,2,1,1,9,1656,2735,2,2,1042,2816,955,455,1,2726,681,455,1124
2295,SRR8176541,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,8,1656,2735,1,1,614,2816,299,306,1,2726,290,614,306
2296,SRR8176550,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,5,7,614,2816,91,127,1,2726,77,614,79
2297,SRR8176555,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,163,1,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2298,SRR8176559,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,1042,2816,33,455,1,2726,33,455,1124
2299,SRR8181843,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,2,1,1,1,3,1656,2735,1,3,1042,2816,955,455,1,2726,47,455,1124
2300,SRR8182136,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,42,1032,2735,1,1,734,2816,103,128,1,2726,47,734,124
2301,SRR8182581,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,163,1,2,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2302,SRR8182701,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,163,1,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2303,SRR8183121,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,7,2,1,1,13,1656,2735,3,7,614,2816,26,127,1,2726,12,614,36
2304,SRR8183260,2018,2820,2820,3,2726,2820,2820,1656,1611,1656,2726,377,11,3,4,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2305,SRR8183299,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,56,1,1,1,118,1032,2735,43,64,734,2816,187,259,1,2726,159,734,249
2306,SRR8185531,2018,2820,2820,5,2726,2820,2820,1032,859,1005,2726,48,7,5,2,71,1032,2735,45,66,734,2816,72,259,2,2726,72,734,249
2307,SRR8194837,2018,2820,2820,13,2726,2820,2820,1656,1611,1656,2726,377,163,13,15,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2308,SRR8194840,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,6,1,1,557,1656,2735,6,473,1042,2816,955,557,1,2726,681,557,1124
2309,SRR8194842,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,35,1,1,1,78,1656,2735,1,1,614,2816,83,126,1,2726,77,614,1124
2310,SRR8194856,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,69,1,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2311,SRR8194864,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,557,1656,2735,1,473,1042,2816,955,557,1,2726,681,557,1124
2312,SRR8201565,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,163,1,2,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2313,SRR8201567,2018,2820,2820,5,2726,2820,2820,1656,1611,1656,2726,377,7,5,2,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2314,SRR8201568,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,4,1032,2735,1,1,734,2816,187,259,1,2726,159,734,249
2315,SRR8204008,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,9,1,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2316,SRR8204010,2018,2820,2820,13,2726,2820,2820,1656,1611,1656,2726,377,163,13,24,557,1656,2735,394,473,1042,2816,955,557,9,2726,681,557,1124
2317,SRR8204011,2018,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,4,4,2,3,4,1656,2735,4,4,1042,2816,955,455,1,2726,34,455,1124
2318,SRR8204013,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,31,1,1,1,69,1656,2735,1,31,614,2816,91,127,1,2726,77,614,79
2319,SRR8204018,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,56,1,1,1,118,1032,2735,3,3,734,2816,187,259,1,2726,159,734,249
2320,SRR8217588,2018,2820,2820,26,2726,2820,2820,1656,1611,1656,2726,377,69,26,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2321,SRR8237812,2018,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,3,3,2,1,78,1656,2735,3,3,614,2816,83,126,1,2726,3,614,1124
2322,SRR8237814,2018,2820,2820,2,2726,2820,2820,1032,859,1005,2726,21,5,2,1,22,1032,2735,18,21,734,2816,103,128,1,2726,21,734,124
2323,SRR8237819,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,3,3,1,1,78,1656,2735,3,3,614,2816,83,126,1,2726,3,614,1124
2324,SRR8237820,2018,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,3,3,2,1,78,1656,2735,3,3,614,2816,83,126,1,2726,3,614,1124
2325,SRR8237824,2018,2820,2820,1,2726,2820,2820,1032,2,1005,2726,1,1,1,1,1,1032,2735,1,1,734,2816,1,49,1,2726,1,734,1
2326,SRR8237825,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,31,1656,2735,1,1,1042,2816,33,455,1,2726,33,455,1124
2327,SRR8237826,2018,2820,2820,3,2726,2820,2820,1656,1611,1656,2726,3,3,3,3,3,1656,2735,3,3,1042,2816,955,455,1,2726,9,455,1124
2328,SRR8238022,2018,2820,2820,6,2726,2820,2820,1656,1611,1656,2726,377,163,6,6,557,1656,2735,394,473,1042,2816,955,557,3,2726,681,557,1124
2329,SRR8238024,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,91,47,1,6,210,1656,2735,73,107,614,2816,299,306,1,2726,290,614,306
2330,SRR8238025,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,31,17,1,4,69,1656,2735,19,31,614,2816,91,127,1,2726,77,614,79
2331,SRR8238026,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,16,1032,2735,2,5,734,2816,20,128,1,2726,20,734,124
2332,SRR8239835,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,2,1,1,1,2,1032,2735,1,2,734,2816,103,128,1,2726,2,734,124
2333,SRR8240404,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,31,1,1,1,69,1656,2735,1,31,614,2816,91,127,1,2726,77,614,79
2334,SRR8240408,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,4,1,1,1,4,1656,2735,4,4,1042,2816,955,455,1,2726,47,455,1124
2335,SRR8240409,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,31,1,1,1,69,1656,2735,1,2,614,2816,91,127,1,2726,77,614,79
2336,SRR8240966,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,69,1656,2735,1,1,614,2816,91,127,1,2726,77,614,79
2337,SRR8240974,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,91,1,1,1,210,1656,2735,73,107,614,2816,299,306,1,2726,290,614,306
2338,SRR8244725,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,2,1,1,1,16,1032,2735,1,1,734,2816,31,38,1,2726,2,734,6
2339,SRR8263043,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,1042,2816,955,455,1,2726,681,455,1124
2340,SRR8263045,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,2,1,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2341,SRR8268970,2018,2820,2820,2,2726,2820,2820,1032,859,1005,2726,56,1,2,1,118,1032,2735,43,64,734,2816,187,259,1,2726,159,734,249
2342,SRR8268971,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,163,1,2,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2343,SRR8270036,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,2,1,1,1,22,1032,2735,4,20,734,2816,36,36,1,2726,25,734,36
2344,SRR8281085,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,1042,2816,955,455,1,2726,34,455,1124
2345,SRR8281086,2018,2820,2820,10,2726,2820,2820,1656,1611,1656,2726,377,13,10,13,557,1656,2735,394,473,1042,2816,955,557,9,2726,681,557,1124
2346,SRR8281098,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,42,1032,2735,1,3,734,2816,103,128,1,2726,47,734,124
2347,SRR8281106,2018,2820,2820,2,2726,2820,2820,1032,859,1005,2726,48,1,2,1,71,1032,2735,16,66,734,2816,72,259,1,2726,72,734,249
2348,SRR8281115,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,69,1,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2349,SRR8281117,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,1,1032,2735,1,1,734,2816,187,259,1,2726,159,734,249
2350,SRR8293475,2018,2820,2820,1,2726,2820,2820,1032,3,1005,2726,1,1,1,1,1,1032,2735,1,1,734,2816,1,4,1,2726,1,734,1
2351,SRR8293476,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,2,1,1,1,2,1032,2735,1,2,734,2816,6,8,1,2726,6,734,6
2352,SRR8293477,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,56,29,1,4,118,1032,2735,43,64,734,2816,187,259,1,2726,159,734,249
2353,SRR8293479,2018,2820,2820,3,2726,2820,2820,1656,1611,1656,2726,377,11,3,4,557,1656,2735,394,473,1042,2816,955,557,2,2726,681,557,1124
2354,SRR8293483,2018,2820,2820,3,2726,2820,2820,1032,859,1005,2726,28,16,3,1,29,1032,2735,4,28,113,2816,29,29,1,2726,29,31,29
2355,SRR8293486,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,69,1,3,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
2356,SRR8293487,2018,2820,2820,4,2726,2820,2820,1032,859,1005,2726,7,6,4,4,7,1032,2735,7,7,734,2816,7,49,3,2726,7,734,7
2357,SRR8293492,2018,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,377,2,2,2,557,1656,2735,394,473,1042,2816,955,557,2,2726,681,557,1124
2358,SRR8293749,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,1,1032,2735,1,1,734,2816,103,128,1,2726,1,734,124
2359,SRR8293751,2018,2820,2820,1,2726,2820,2820,1032,14,17,2726,1,1,1,1,1,1032,2735,1,1,734,2816,6,17,1,2726,1,734,9
2360,SRR8293752,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,6,1,1,1,16,1032,2735,1,2,734,2816,20,128,1,2726,20,734,124
2361,SRR8293755,2018,2820,2820,10,2726,2820,2820,1656,1611,1656,2726,377,13,10,13,557,1656,2735,394,473,1042,2816,955,557,9,2726,681,557,1124
2362,SRR8299399,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,163,1,24,557,1656,2735,394,473,1042,2816,955,557,3,2726,681,557,1124
2363,SRR8299401,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,4,1656,2735,1,1,1042,2816,955,455,1,2726,9,455,1124
2364,SRR8299403,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,12,1032,2735,1,1,734,2816,19,95,1,2726,15,734,21
